store_nbr,family,date,sales
22,MAGAZINES,2017-08-27,3.8326128793694587
22,MAGAZINES,2017-08-28,4.059959647114176
22,MAGAZINES,2017-08-29,4.085185015954829
22,MAGAZINES,2017-08-30,4.1755967205521305
22,MAGAZINES,2017-08-31,4.8756209455569675
22,MEATS,2017-08-16,5.180463286349763
22,MEATS,2017-08-17,5.762584329566419
22,MEATS,2017-08-18,5.86295548240609
22,MEATS,2017-08-19,4.5715104853915625
22,MEATS,2017-08-20,4.527406782313473
22,MEATS,2017-08-21,5.114389921256463
22,MEATS,2017-08-22,5.0712729983866796
22,MEATS,2017-08-23,5.144200932566649
22,MEATS,2017-08-24,5.91779037149305
22,MEATS,2017-08-25,6.020975934738221
22,MEATS,2017-08-26,4.544024178902145
22,MEATS,2017-08-27,4.48376747892994
22,MEATS,2017-08-28,4.995274768199692
22,MEATS,2017-08-29,5.025162954643066
22,MEATS,2017-08-30,5.113419015666014
22,MEATS,2017-08-31,5.922983665571613
22,PERSONAL CARE,2017-08-16,5.102782420728329
22,PERSONAL CARE,2017-08-17,5.680871296543243
22,PERSONAL CARE,2017-08-18,5.843805204533178
22,PERSONAL CARE,2017-08-19,4.585965546562995
22,PERSONAL CARE,2017-08-20,4.607509482844714
22,PERSONAL CARE,2017-08-21,5.023809630257303
22,PERSONAL CARE,2017-08-22,4.982924907330155
22,PERSONAL CARE,2017-08-23,5.070924008403115
22,PERSONAL CARE,2017-08-24,5.833180185199126
22,PERSONAL CARE,2017-08-25,6.006214566587476
22,PERSONAL CARE,2017-08-26,4.568811831953553
22,PERSONAL CARE,2017-08-27,4.580650255675285
22,PERSONAL CARE,2017-08-28,4.914892710771355
22,PERSONAL CARE,2017-08-29,4.947261943493224
22,PERSONAL CARE,2017-08-30,5.065925478179402
22,PERSONAL CARE,2017-08-31,5.871869661018113
22,PET SUPPLIES,2017-08-16,4.862384093971883
22,PET SUPPLIES,2017-08-17,5.4077179441565955
22,PET SUPPLIES,2017-08-18,5.534188862685292
22,PET SUPPLIES,2017-08-19,4.310297518298791
22,PET SUPPLIES,2017-08-20,4.350116708652388
22,PET SUPPLIES,2017-08-21,4.773795430799181
22,PET SUPPLIES,2017-08-22,4.742009740084217
22,PET SUPPLIES,2017-08-23,4.772368087204037
22,PET SUPPLIES,2017-08-24,5.4776505502612
22,PET SUPPLIES,2017-08-25,5.632306302377754
22,PET SUPPLIES,2017-08-26,4.238519166652703
22,PET SUPPLIES,2017-08-27,4.300668210357169
22,PET SUPPLIES,2017-08-28,4.655921351553066
22,PET SUPPLIES,2017-08-29,4.694213888766873
22,PET SUPPLIES,2017-08-30,4.7491972201845485
22,PET SUPPLIES,2017-08-31,5.519632641817596
22,PLAYERS AND ELECTRONICS,2017-08-16,5.333606058012995
22,PLAYERS AND ELECTRONICS,2017-08-17,5.923765219033731
22,PLAYERS AND ELECTRONICS,2017-08-18,6.051437380227324
22,PLAYERS AND ELECTRONICS,2017-08-19,4.691985111316557
22,PLAYERS AND ELECTRONICS,2017-08-20,4.749917555457572
22,PLAYERS AND ELECTRONICS,2017-08-21,5.170881507748667
22,PLAYERS AND ELECTRONICS,2017-08-22,5.144392083331117
22,PLAYERS AND ELECTRONICS,2017-08-23,5.161753482541865
22,PLAYERS AND ELECTRONICS,2017-08-24,5.91999638990685
22,PLAYERS AND ELECTRONICS,2017-08-25,6.081028787969017
22,PLAYERS AND ELECTRONICS,2017-08-26,4.6154178883502786
22,PLAYERS AND ELECTRONICS,2017-08-27,4.69714961696079
22,PLAYERS AND ELECTRONICS,2017-08-28,5.051893065105943
22,PLAYERS AND ELECTRONICS,2017-08-29,5.098963490328665
22,PLAYERS AND ELECTRONICS,2017-08-30,5.1435365841547425
22,PLAYERS AND ELECTRONICS,2017-08-31,5.963245779153938
22,POULTRY,2017-08-16,14.077207653610516
22,POULTRY,2017-08-17,15.411766139225078
22,POULTRY,2017-08-18,16.087292652785255
22,POULTRY,2017-08-19,12.019573572678361
22,POULTRY,2017-08-20,11.662103687315678
22,POULTRY,2017-08-21,13.590868734341418
22,POULTRY,2017-08-22,13.52089781147352
22,POULTRY,2017-08-23,13.645250718147619
22,POULTRY,2017-08-24,15.405244490586778
22,POULTRY,2017-08-25,16.16487618051999
22,POULTRY,2017-08-26,11.844437381495638
22,POULTRY,2017-08-27,11.545901480559229
22,POULTRY,2017-08-28,13.327376856385046
22,POULTRY,2017-08-29,13.41007297369786
22,POULTRY,2017-08-30,13.540849387536568
22,POULTRY,2017-08-31,15.444586617475096
22,PREPARED FOODS,2017-08-16,13.54610491597307
22,PREPARED FOODS,2017-08-17,14.818413180613133
22,PREPARED FOODS,2017-08-18,15.419451328177669
22,PREPARED FOODS,2017-08-19,11.484951838351275
22,PREPARED FOODS,2017-08-20,11.133049179354087
22,PREPARED FOODS,2017-08-21,13.088673106609198
22,PREPARED FOODS,2017-08-22,13.021110477049422
22,PREPARED FOODS,2017-08-23,13.06767337192976
22,PREPARED FOODS,2017-08-24,14.812127316440792
22,PREPARED FOODS,2017-08-25,15.600160130598974
22,PREPARED FOODS,2017-08-26,11.317007250929679
22,PREPARED FOODS,2017-08-27,11.021702192775717
22,PREPARED FOODS,2017-08-28,12.845317515277044
22,PREPARED FOODS,2017-08-29,12.92523123660603
22,PREPARED FOODS,2017-08-30,13.068531071447088
22,PREPARED FOODS,2017-08-31,14.862726980297785
22,PRODUCE,2017-08-16,13.449134932569258
22,PRODUCE,2017-08-17,15.276366398982923
22,PRODUCE,2017-08-18,17.452469338880245
22,PRODUCE,2017-08-19,12.673543529723533
22,PRODUCE,2017-08-20,11.58602381397271
22,PRODUCE,2017-08-21,12.736482724344594
22,PRODUCE,2017-08-22,12.970312993048331
22,PRODUCE,2017-08-23,12.955251524011972
22,PRODUCE,2017-08-24,15.274746426144652
22,PRODUCE,2017-08-25,17.667061425636117
22,PRODUCE,2017-08-26,12.719965937587217
22,PRODUCE,2017-08-27,11.681403233370814
22,PRODUCE,2017-08-28,12.717498713541461
22,PRODUCE,2017-08-29,13.184610775415313
22,PRODUCE,2017-08-30,13.349320366924498
22,PRODUCE,2017-08-31,15.72080305669803
22,SCHOOL AND OFFICE SUPPLIES,2017-08-16,3.3988280374761217
22,SCHOOL AND OFFICE SUPPLIES,2017-08-17,3.8014508554753874
22,SCHOOL AND OFFICE SUPPLIES,2017-08-18,4.066331360612781
22,SCHOOL AND OFFICE SUPPLIES,2017-08-19,3.192353818998979
22,SCHOOL AND OFFICE SUPPLIES,2017-08-20,3.387326073679542
22,SCHOOL AND OFFICE SUPPLIES,2017-08-21,3.338788588510329
22,SCHOOL AND OFFICE SUPPLIES,2017-08-22,3.2977453821303007
22,SCHOOL AND OFFICE SUPPLIES,2017-08-23,3.2478441458153995
22,SCHOOL AND OFFICE SUPPLIES,2017-08-24,3.795144845547757
22,SCHOOL AND OFFICE SUPPLIES,2017-08-25,4.1529789106890105
22,SCHOOL AND OFFICE SUPPLIES,2017-08-26,3.2296573443592465
22,SCHOOL AND OFFICE SUPPLIES,2017-08-27,3.4240567388087553
22,SCHOOL AND OFFICE SUPPLIES,2017-08-28,3.3916265495411775
22,SCHOOL AND OFFICE SUPPLIES,2017-08-29,3.4103648502546617
22,SCHOOL AND OFFICE SUPPLIES,2017-08-30,3.4203846611254765
22,SCHOOL AND OFFICE SUPPLIES,2017-08-31,3.937763831699762
22,SEAFOOD,2017-08-16,3.7657772626640207
22,SEAFOOD,2017-08-17,4.225182599265992
22,SEAFOOD,2017-08-18,4.268388364646
22,SEAFOOD,2017-08-19,3.400650851560175
22,SEAFOOD,2017-08-20,3.5764945795410714
22,SEAFOOD,2017-08-21,3.748471474378375
22,SEAFOOD,2017-08-22,3.7020814233908426
22,SEAFOOD,2017-08-23,3.6260019020081
22,SEAFOOD,2017-08-24,4.2548327249838716
22,SEAFOOD,2017-08-25,4.362681872341551
22,SEAFOOD,2017-08-26,3.4443481246867282
22,SEAFOOD,2017-08-27,3.6141525819436953
22,SEAFOOD,2017-08-28,3.751061315730445
22,SEAFOOD,2017-08-29,3.7636995783448435
22,SEAFOOD,2017-08-30,3.744607357106621
22,SEAFOOD,2017-08-31,4.404893786076782
23,AUTOMOTIVE,2017-08-16,4.468342976244039
23,AUTOMOTIVE,2017-08-17,4.999384963722069
23,AUTOMOTIVE,2017-08-18,5.147105793781791
23,AUTOMOTIVE,2017-08-19,3.8004077172911
23,AUTOMOTIVE,2017-08-20,4.025055375891565
23,AUTOMOTIVE,2017-08-21,4.47062894890753
23,AUTOMOTIVE,2017-08-22,4.465826259758706
23,AUTOMOTIVE,2017-08-23,4.389083877743406
23,AUTOMOTIVE,2017-08-24,5.1365825105413085
23,AUTOMOTIVE,2017-08-25,5.304237600624337
23,AUTOMOTIVE,2017-08-26,3.819367422560632
23,AUTOMOTIVE,2017-08-27,4.057590145460733
23,AUTOMOTIVE,2017-08-28,4.54938168831749
23,AUTOMOTIVE,2017-08-29,4.537944981444792
23,AUTOMOTIVE,2017-08-30,4.614506068666813
23,AUTOMOTIVE,2017-08-31,5.375132498160689
23,BABY CARE,2017-08-16,4.289349150532006
23,BABY CARE,2017-08-17,4.734141825343587
23,BABY CARE,2017-08-18,4.852651195999669
23,BABY CARE,2017-08-19,3.621062649983177
23,BABY CARE,2017-08-20,3.857262777980202
23,BABY CARE,2017-08-21,4.353867360651706
23,BABY CARE,2017-08-22,4.329220301057718
23,BABY CARE,2017-08-23,4.180685024458266
23,BABY CARE,2017-08-24,4.8510037248107825
23,BABY CARE,2017-08-25,5.030185128547858
23,BABY CARE,2017-08-26,3.629587292815882
23,BABY CARE,2017-08-27,3.8770696832040983
23,BABY CARE,2017-08-28,4.4147228835341785
23,BABY CARE,2017-08-29,4.386140198024677
23,BABY CARE,2017-08-30,4.446824946671994
23,BABY CARE,2017-08-31,5.153642219753488
23,BEAUTY,2017-08-16,4.192131299744038
23,BEAUTY,2017-08-17,4.529602538217909
23,BEAUTY,2017-08-18,4.59917192149282
23,BEAUTY,2017-08-19,3.575980078830498
23,BEAUTY,2017-08-20,3.9089405453646355
23,BEAUTY,2017-08-21,4.3647150261443395
23,BEAUTY,2017-08-22,4.208283048880465
23,BEAUTY,2017-08-23,3.989393245908784
23,BEAUTY,2017-08-24,4.6436131383306325
23,BEAUTY,2017-08-25,4.805065612686956
23,BEAUTY,2017-08-26,3.587490905548466
23,BEAUTY,2017-08-27,3.928958181752883
23,BEAUTY,2017-08-28,4.427896343636462
23,BEAUTY,2017-08-29,4.249711847993411
23,BEAUTY,2017-08-30,4.335656213231367
23,BEAUTY,2017-08-31,4.941896763082785
23,BEVERAGES,2017-08-16,18.097580486686667
23,BEVERAGES,2017-08-17,21.138573943492094
23,BEVERAGES,2017-08-18,22.064695071464946
23,BEVERAGES,2017-08-19,16.26671366442566
23,BEVERAGES,2017-08-20,14.705456166276196
23,BEVERAGES,2017-08-21,15.756870799718893
23,BEVERAGES,2017-08-22,16.605838568566956
23,BEVERAGES,2017-08-23,17.834793215845938
23,BEVERAGES,2017-08-24,21.733776600456668
23,BEVERAGES,2017-08-25,22.75662898839388
23,BEVERAGES,2017-08-26,16.36889761159609
23,BEVERAGES,2017-08-27,14.78985376441224
23,BEVERAGES,2017-08-28,15.706561548238192
23,BEVERAGES,2017-08-29,16.13473462399023
23,BEVERAGES,2017-08-30,15.44394752462657
23,BEVERAGES,2017-08-31,18.86536909954949
23,BOOKS,2017-08-16,17.97960488396915
23,BOOKS,2017-08-17,21.018682694712883
23,BOOKS,2017-08-18,21.955891772355287
23,BOOKS,2017-08-19,16.176794203983924
23,BOOKS,2017-08-20,14.641415700739152
23,BOOKS,2017-08-21,15.685665957032318
23,BOOKS,2017-08-22,16.5258109976939
23,BOOKS,2017-08-23,17.71844098561194
23,BOOKS,2017-08-24,21.61066203702303
23,BOOKS,2017-08-25,22.644561623026487
23,BOOKS,2017-08-26,16.256108939461107
23,BOOKS,2017-08-27,14.705139732185568
23,BOOKS,2017-08-28,15.63557048426843
23,BOOKS,2017-08-29,16.056848462296088
23,BOOKS,2017-08-30,15.342364781114874
23,BOOKS,2017-08-31,18.757788371229587
23,BREAD/BAKERY,2017-08-16,16.140215206823253
23,BREAD/BAKERY,2017-08-17,18.85793814893457
23,BREAD/BAKERY,2017-08-18,19.701225666899173
23,BREAD/BAKERY,2017-08-19,14.543308697038677
23,BREAD/BAKERY,2017-08-20,13.302571865059281
23,BREAD/BAKERY,2017-08-21,14.38440327539947
23,BREAD/BAKERY,2017-08-22,14.735756750077089
23,BREAD/BAKERY,2017-08-23,15.94502380488105
23,BREAD/BAKERY,2017-08-24,19.543606074319403
23,BREAD/BAKERY,2017-08-25,20.476849345477284
23,BREAD/BAKERY,2017-08-26,14.697851985758183
23,BREAD/BAKERY,2017-08-27,13.364770993301516
23,BREAD/BAKERY,2017-08-28,14.33527763688048
23,BREAD/BAKERY,2017-08-29,14.58357850848057
23,BREAD/BAKERY,2017-08-30,14.398957095496995
23,BREAD/BAKERY,2017-08-31,17.56700715882173
23,CELEBRATION,2017-08-16,15.470146522881814
23,CELEBRATION,2017-08-17,18.112840148529674
23,CELEBRATION,2017-08-18,18.921580353337067
23,CELEBRATION,2017-08-19,13.938795895373277
23,CELEBRATION,2017-08-20,12.49360697345541
23,CELEBRATION,2017-08-21,13.63806151622923
23,CELEBRATION,2017-08-22,14.042713248511786
23,CELEBRATION,2017-08-23,15.284640460429008
23,CELEBRATION,2017-08-24,18.772780840990606
23,CELEBRATION,2017-08-25,19.583397917739017
23,CELEBRATION,2017-08-26,14.025575758543445
23,CELEBRATION,2017-08-27,12.496818134316076
23,CELEBRATION,2017-08-28,13.531596382858625
23,CELEBRATION,2017-08-29,13.836262477000492
23,CELEBRATION,2017-08-30,13.733884817303945
23,CELEBRATION,2017-08-31,16.79192540403136
23,CLEANING,2017-08-16,17.712304167513047
23,CLEANING,2017-08-17,20.72375509045103
23,CLEANING,2017-08-18,21.642973479999927
23,CLEANING,2017-08-19,16.08548848816935
23,CLEANING,2017-08-20,14.655612202432765
23,CLEANING,2017-08-21,15.77363954566267
23,CLEANING,2017-08-22,16.157801929026025
23,CLEANING,2017-08-23,17.52300895889822
23,CLEANING,2017-08-24,21.473847168124102
23,CLEANING,2017-08-25,22.39519882023712
23,CLEANING,2017-08-26,16.184738545776604
23,CLEANING,2017-08-27,14.63726363028884
23,CLEANING,2017-08-28,15.656470922375146
23,CLEANING,2017-08-29,15.92723046961999
23,CLEANING,2017-08-30,15.763957796515168
23,CLEANING,2017-08-31,19.19974602146145
23,DAIRY,2017-08-16,17.332376277722638
23,DAIRY,2017-08-17,20.27480969409454
23,DAIRY,2017-08-18,21.176944095919335
23,DAIRY,2017-08-19,15.744977920517284
23,DAIRY,2017-08-20,14.61567235161781
23,DAIRY,2017-08-21,15.479256594763608
23,DAIRY,2017-08-22,15.824270226376692
23,DAIRY,2017-08-23,17.144195875109094
23,DAIRY,2017-08-24,21.009400290384093
23,DAIRY,2017-08-25,21.913687409809135
23,DAIRY,2017-08-26,15.842249943169392
23,DAIRY,2017-08-27,14.597370589475606
23,DAIRY,2017-08-28,15.359292358633144
23,DAIRY,2017-08-29,15.593259508711528
23,DAIRY,2017-08-30,15.41625012160397
23,DAIRY,2017-08-31,18.776560801628758
23,DELI,2017-08-16,15.662307347259446
23,DELI,2017-08-17,18.34067477290053
23,DELI,2017-08-18,19.135179450619173
23,DELI,2017-08-19,14.236592086143842
23,DELI,2017-08-20,13.236659120739443
23,DELI,2017-08-21,14.044710446334554
23,DELI,2017-08-22,14.29604650758262
23,DELI,2017-08-23,15.493072086447542
23,DELI,2017-08-24,19.00848228884795
23,DELI,2017-08-25,19.804093020047553
23,DELI,2017-08-26,14.325101855316385
23,DELI,2017-08-27,13.219973579248785
23,DELI,2017-08-28,13.935189292505804
23,DELI,2017-08-29,14.086019526702549
23,DELI,2017-08-30,14.060973333360511
23,DELI,2017-08-31,17.14562596196615
23,EGGS,2017-08-16,13.761063051100054
23,EGGS,2017-08-17,16.12094725105774
23,EGGS,2017-08-18,16.882157470544843
23,EGGS,2017-08-19,12.611271656759863
23,EGGS,2017-08-20,11.945988019087592
23,EGGS,2017-08-21,12.55579087224997
23,EGGS,2017-08-22,12.656004777563618
23,EGGS,2017-08-23,13.58484876120816
23,EGGS,2017-08-24,16.567702527717
23,EGGS,2017-08-25,17.21729201612077
23,EGGS,2017-08-26,12.621880199670649
23,EGGS,2017-08-27,11.930815160174692
23,EGGS,2017-08-28,12.457108623582847
23,EGGS,2017-08-29,12.471306259840752
23,EGGS,2017-08-30,12.256101593404859
23,EGGS,2017-08-31,14.96565326791951
23,FROZEN FOODS,2017-08-16,13.825087248587833
23,FROZEN FOODS,2017-08-17,16.180558258176724
23,FROZEN FOODS,2017-08-18,17.0443005838944
23,FROZEN FOODS,2017-08-19,12.710441034285495
23,FROZEN FOODS,2017-08-20,11.594026531103701
23,FROZEN FOODS,2017-08-21,12.3399529440608
23,FROZEN FOODS,2017-08-22,12.733032797454731
23,FROZEN FOODS,2017-08-23,13.649768790582407
23,FROZEN FOODS,2017-08-24,16.70207895015903
23,FROZEN FOODS,2017-08-25,17.57260080884683
23,FROZEN FOODS,2017-08-26,12.72412585879705
23,FROZEN FOODS,2017-08-27,11.582015591614192
23,FROZEN FOODS,2017-08-28,12.245736385415077
23,FROZEN FOODS,2017-08-29,12.546186378566665
23,FROZEN FOODS,2017-08-30,12.340223651669428
23,FROZEN FOODS,2017-08-31,15.08646200515373
23,GROCERY I,2017-08-16,15.691801840551287
23,GROCERY I,2017-08-17,18.024652186754885
23,GROCERY I,2017-08-18,18.873845233822436
23,GROCERY I,2017-08-19,13.998078231261944
23,GROCERY I,2017-08-20,12.928389406124293
23,GROCERY I,2017-08-21,13.57332648674642
23,GROCERY I,2017-08-22,14.463466221291462
23,GROCERY I,2017-08-23,15.509869432094034
23,GROCERY I,2017-08-24,18.610662958001097
23,GROCERY I,2017-08-25,19.455710785157212
23,GROCERY I,2017-08-26,14.01304828715527
23,GROCERY I,2017-08-27,12.915105883024662
23,GROCERY I,2017-08-28,13.45452051600969
23,GROCERY I,2017-08-29,13.919420142986867
23,GROCERY I,2017-08-30,13.512319860282503
23,GROCERY I,2017-08-31,16.442838506014013
23,GROCERY II,2017-08-16,8.728463671061336
23,GROCERY II,2017-08-17,9.545654585974878
23,GROCERY II,2017-08-18,9.982922901887058
23,GROCERY II,2017-08-19,7.1774720631868565
23,GROCERY II,2017-08-20,6.860730146719225
23,GROCERY II,2017-08-21,7.933196921109997
23,GROCERY II,2017-08-22,8.145924822334624
23,GROCERY II,2017-08-23,8.622576371889098
23,GROCERY II,2017-08-24,9.869573225157465
23,GROCERY II,2017-08-25,10.303162804441902
23,GROCERY II,2017-08-26,7.185144514899053
23,GROCERY II,2017-08-27,6.852763503896046
23,GROCERY II,2017-08-28,7.91275842204284
23,GROCERY II,2017-08-29,8.068466198424026
23,GROCERY II,2017-08-30,8.432921319989493
23,GROCERY II,2017-08-31,9.72383391253265
23,HARDWARE,2017-08-16,5.64162240546336
23,HARDWARE,2017-08-17,6.173546666195556
23,HARDWARE,2017-08-18,6.394029823672797
23,HARDWARE,2017-08-19,4.618855953251787
23,HARDWARE,2017-08-20,4.565696260483887
23,HARDWARE,2017-08-21,5.577953846881227
23,HARDWARE,2017-08-22,5.6341286941108315
23,HARDWARE,2017-08-23,5.566055980960694
23,HARDWARE,2017-08-24,6.39296356579273
23,HARDWARE,2017-08-25,6.64312993258246
23,HARDWARE,2017-08-26,4.649299341183173
23,HARDWARE,2017-08-27,4.584940348717162
23,HARDWARE,2017-08-28,5.557784135738572
23,HARDWARE,2017-08-29,5.627711775491076
23,HARDWARE,2017-08-30,5.64835140768448
23,HARDWARE,2017-08-31,6.527785217578045
23,HOME AND KITCHEN I,2017-08-16,6.813637414439894
23,HOME AND KITCHEN I,2017-08-17,7.440932452697106
23,HOME AND KITCHEN I,2017-08-18,7.718630033925653
23,HOME AND KITCHEN I,2017-08-19,5.6778872875012
23,HOME AND KITCHEN I,2017-08-20,5.5799134425937735
23,HOME AND KITCHEN I,2017-08-21,6.7382540726381315
23,HOME AND KITCHEN I,2017-08-22,6.804337728813417
23,HOME AND KITCHEN I,2017-08-23,6.744073426145874
23,HOME AND KITCHEN I,2017-08-24,7.723870162939967
23,HOME AND KITCHEN I,2017-08-25,8.038001817048888
23,HOME AND KITCHEN I,2017-08-26,5.70557640289696
23,HOME AND KITCHEN I,2017-08-27,5.594313036379649
23,HOME AND KITCHEN I,2017-08-28,6.713501482174354
23,HOME AND KITCHEN I,2017-08-29,6.775206512251636
23,HOME AND KITCHEN I,2017-08-30,6.816027312762087
23,HOME AND KITCHEN I,2017-08-31,7.858163831193941
23,HOME AND KITCHEN II,2017-08-16,5.92732296227125
23,HOME AND KITCHEN II,2017-08-17,6.478566384793963
23,HOME AND KITCHEN II,2017-08-18,6.706606686592308
23,HOME AND KITCHEN II,2017-08-19,4.930678497486118
23,HOME AND KITCHEN II,2017-08-20,4.8923911169580165
23,HOME AND KITCHEN II,2017-08-21,5.965716973001511
23,HOME AND KITCHEN II,2017-08-22,6.009225930809586
23,HOME AND KITCHEN II,2017-08-23,5.849038034217397
23,HOME AND KITCHEN II,2017-08-24,6.687160633718045
23,HOME AND KITCHEN II,2017-08-25,6.945747688148084
23,HOME AND KITCHEN II,2017-08-26,4.960730093924928
23,HOME AND KITCHEN II,2017-08-27,4.910972456366685
23,HOME AND KITCHEN II,2017-08-28,5.945575044903546
23,HOME AND KITCHEN II,2017-08-29,5.985214359318953
23,HOME AND KITCHEN II,2017-08-30,5.915312098681262
23,HOME AND KITCHEN II,2017-08-31,6.807758012517912
23,HOME APPLIANCES,2017-08-16,4.101567468276053
23,HOME APPLIANCES,2017-08-17,4.51839768646831
23,HOME APPLIANCES,2017-08-18,4.695520496196966
23,HOME APPLIANCES,2017-08-19,3.3528308515303
23,HOME APPLIANCES,2017-08-20,3.3273610419694304
23,HOME APPLIANCES,2017-08-21,4.079264196135995
23,HOME APPLIANCES,2017-08-22,4.111376463175061
23,HOME APPLIANCES,2017-08-23,4.04411853829253
23,HOME APPLIANCES,2017-08-24,4.675609460642225
23,HOME APPLIANCES,2017-08-25,4.875663288512971
23,HOME APPLIANCES,2017-08-26,3.3778855213289467
23,HOME APPLIANCES,2017-08-27,3.343982176926705
23,HOME APPLIANCES,2017-08-28,4.0645770972162865
23,HOME APPLIANCES,2017-08-29,4.107465125832638
23,HOME APPLIANCES,2017-08-30,4.11384473564651
23,HOME APPLIANCES,2017-08-31,4.788325416686977
23,HOME CARE,2017-08-16,25.81374047447352
23,HOME CARE,2017-08-17,28.353870603189566
23,HOME CARE,2017-08-18,29.830869010875148
23,HOME CARE,2017-08-19,19.8889512442836
23,HOME CARE,2017-08-20,19.304923713708416
23,HOME CARE,2017-08-21,26.115273530448054
23,HOME CARE,2017-08-22,25.741789370464293
23,HOME CARE,2017-08-23,25.946126024615015
23,HOME CARE,2017-08-24,29.16890060637702
23,HOME CARE,2017-08-25,30.261323148109575
23,HOME CARE,2017-08-26,19.99560924932477
23,HOME CARE,2017-08-27,19.361770113604116
23,HOME CARE,2017-08-28,26.03358613188896
23,HOME CARE,2017-08-29,25.68960543539002
23,HOME CARE,2017-08-30,26.010217901399265
23,HOME CARE,2017-08-31,29.741841971408853
23,LADIESWEAR,2017-08-16,6.924326563601922
23,LADIESWEAR,2017-08-17,7.677458948256498
23,LADIESWEAR,2017-08-18,7.965930592619224
23,LADIESWEAR,2017-08-19,6.443107744485452
23,LADIESWEAR,2017-08-20,6.847688160436816
23,LADIESWEAR,2017-08-21,6.863587106939765
23,LADIESWEAR,2017-08-22,6.890086316383702
23,LADIESWEAR,2017-08-23,6.827590576302866
23,LADIESWEAR,2017-08-24,7.912713980309178
23,LADIESWEAR,2017-08-25,8.237123422764641
23,LADIESWEAR,2017-08-26,6.474300912447593
23,LADIESWEAR,2017-08-27,6.862494098656142
23,LADIESWEAR,2017-08-28,6.840314985662312
23,LADIESWEAR,2017-08-29,6.875109153124392
23,LADIESWEAR,2017-08-30,6.976018235498533
23,LADIESWEAR,2017-08-31,8.085852327192516
23,LAWN AND GARDEN,2017-08-16,6.796732826967095
23,LAWN AND GARDEN,2017-08-17,7.4654261252456235
23,LAWN AND GARDEN,2017-08-18,7.843105762343461
23,LAWN AND GARDEN,2017-08-19,5.844864467706169
23,LAWN AND GARDEN,2017-08-20,5.717183226749841
23,LAWN AND GARDEN,2017-08-21,6.499571829888125
23,LAWN AND GARDEN,2017-08-22,6.686328865614805
23,LAWN AND GARDEN,2017-08-23,6.689604364537032
23,LAWN AND GARDEN,2017-08-24,7.707520024332477
23,LAWN AND GARDEN,2017-08-25,8.141177466180403
23,LAWN AND GARDEN,2017-08-26,5.8759319397538645
23,LAWN AND GARDEN,2017-08-27,5.734513985124062
23,LAWN AND GARDEN,2017-08-28,6.475948359302091
23,LAWN AND GARDEN,2017-08-29,6.672402943943754
23,LAWN AND GARDEN,2017-08-30,6.852175183997437
23,LAWN AND GARDEN,2017-08-31,7.893584493232786
23,LINGERIE,2017-08-16,6.833067433410135
23,LINGERIE,2017-08-17,7.562543645062033
23,LINGERIE,2017-08-18,7.781187057568876
23,LINGERIE,2017-08-19,5.822130444374976
23,LINGERIE,2017-08-20,5.781092006695959
23,LINGERIE,2017-08-21,6.813808712146468
23,LINGERIE,2017-08-22,6.804347611295985
23,LINGERIE,2017-08-23,6.747666427186967
23,LINGERIE,2017-08-24,7.834524566785675
23,LINGERIE,2017-08-25,8.109747465413976
23,LINGERIE,2017-08-26,5.857510193235017
23,LINGERIE,2017-08-27,5.80296799675966
23,LINGERIE,2017-08-28,6.792231252117273
23,LINGERIE,2017-08-29,6.807436717621206
23,LINGERIE,2017-08-30,6.897352494239653
23,LINGERIE,2017-08-31,7.997476444024976
23,"LIQUOR,WINE,BEER",2017-08-16,7.707466202448057
23,"LIQUOR,WINE,BEER",2017-08-17,8.40187484620625
23,"LIQUOR,WINE,BEER",2017-08-18,9.80148120613805
23,"LIQUOR,WINE,BEER",2017-08-19,7.520967264657904
23,"LIQUOR,WINE,BEER",2017-08-20,5.533378859515112
23,"LIQUOR,WINE,BEER",2017-08-21,7.685196487927814
23,"LIQUOR,WINE,BEER",2017-08-22,7.680077100067055
23,"LIQUOR,WINE,BEER",2017-08-23,7.602969933009916
23,"LIQUOR,WINE,BEER",2017-08-24,8.676799392591201
23,"LIQUOR,WINE,BEER",2017-08-25,10.181164489054263
23,"LIQUOR,WINE,BEER",2017-08-26,7.476563304423347
23,"LIQUOR,WINE,BEER",2017-08-27,5.549187793672311
23,"LIQUOR,WINE,BEER",2017-08-28,7.622683887486609
23,"LIQUOR,WINE,BEER",2017-08-29,7.644884791247771
23,"LIQUOR,WINE,BEER",2017-08-30,7.7356748151172665
23,"LIQUOR,WINE,BEER",2017-08-31,8.840921112641487
23,MAGAZINES,2017-08-16,4.468511228608802
23,MAGAZINES,2017-08-17,4.962431812507226
23,MAGAZINES,2017-08-18,5.237594157246924
23,MAGAZINES,2017-08-19,3.948114657376995
23,MAGAZINES,2017-08-20,3.9488832867353527
23,MAGAZINES,2017-08-21,4.382599315419706
23,MAGAZINES,2017-08-22,4.3738755419162025
23,MAGAZINES,2017-08-23,4.461255998348097
23,MAGAZINES,2017-08-24,5.216240454449562
23,MAGAZINES,2017-08-25,5.498852081843661
23,MAGAZINES,2017-08-26,3.9898629947448203
23,MAGAZINES,2017-08-27,3.9351816533779145
23,MAGAZINES,2017-08-28,4.303800618001676
23,MAGAZINES,2017-08-29,4.311969246797501
23,MAGAZINES,2017-08-30,4.475625112189065
23,MAGAZINES,2017-08-31,5.214738055530182
23,MEATS,2017-08-16,5.394703161543687
