store_nbr,family,onpromotion,transactions,city,state,type,cluster,dcoilwtico,is_holiday,dayofweek,day,month,year,weekofyear,is_weekend,lag_1,lag_7,rolling_mean_7,rolling_std_7,rolling_mean_30,stockout
34,0,,,15,6,2,2,47.24,,3,24,8,2017,34,0,,,136.0,69.0579466824782,148.83333333333286,
34,0,,,15,6,2,2,47.65,,4,25,8,2017,34,0,,,137.28571428571428,68.75006493503429,149.46666666666619,
34,0,,,15,6,2,2,,,5,26,8,2017,34,1,,,134.42857142857142,70.37247838669401,146.39999999999952,
34,0,,,15,6,2,2,,,6,27,8,2017,34,1,,,135.28571428571428,69.44473650732236,138.6999999999995,
34,0,,,15,6,2,2,46.4,,0,28,8,2017,35,0,,,136.71428571428572,67.96497697518994,137.29999999999953,
34,0,,,15,6,2,2,46.46,,1,29,8,2017,35,0,,,132.28571428571428,68.87117027637977,136.89999999999952,
34,0,,,15,6,2,2,45.96,,2,30,8,2017,35,0,,,129.85714285714286,67.06074005812089,138.8666666666662,
34,0,,,15,6,2,2,47.26,,3,31,8,2017,35,0,,,129.14285714285714,65.39986893826973,144.39999999999952,
34,1,,,15,6,2,2,46.8,,2,16,8,2017,33,0,,,134.42857142857142,66.68047476050029,147.1999999999995,
34,1,,,15,6,2,2,47.07,,3,17,8,2017,33,0,,,138.42857142857142,64.5157788008927,147.13333333333284,
34,1,,,15,6,2,2,48.59,,4,18,8,2017,33,0,,,138.71428571428572,64.18129085051264,140.96666666666619,
34,1,,,15,6,2,2,,,5,19,8,2017,33,1,,,137.28571428571428,65.79694594157162,137.93333333333285,
34,1,,,15,6,2,2,,,6,20,8,2017,33,1,,,141.28571428571428,64.48698650558445,136.26666666666617,
34,1,,,15,6,2,2,47.39,,0,21,8,2017,34,0,,,139.14285714285714,63.77415508764392,136.66666666666617,
34,1,,,15,6,2,2,47.65,,1,22,8,2017,34,0,,,131.85714285714286,49.001457704264865,137.1999999999995,
34,1,,,15,6,2,2,48.45,,2,23,8,2017,34,0,,,130.0,47.812132351527694,138.63333333333284,
34,1,,,15,6,2,2,47.24,,3,24,8,2017,34,0,,,128.0,48.58669227953955,135.89999999999952,
34,1,,,15,6,2,2,47.65,,4,25,8,2017,34,0,,,128.85714285714286,47.53745390541573,132.29999999999953,
34,1,,,15,6,2,2,,,5,26,8,2017,34,1,,,124.71428571428571,54.303819036093245,129.43333333333285,
34,1,,,15,6,2,2,,,6,27,8,2017,34,1,,,120.71428571428571,54.45093903602363,132.99999999999952,
34,1,,,15,6,2,2,46.4,,0,28,8,2017,35,0,,,130.14285714285714,65.21867976643036,133.23333333333284,
34,1,,,15,6,2,2,46.46,,1,29,8,2017,35,0,,,144.42857142857142,90.97958954779756,139.63333333333284,
34,1,,,15,6,2,2,45.96,,2,30,8,2017,35,0,,,147.57142857142858,91.62215369450256,140.5999999999995,
34,1,,,15,6,2,2,47.26,,3,31,8,2017,35,0,,,152.85714285714286,89.8747806143425,136.8666666666662,
34,2,,,15,6,2,2,46.8,,2,16,8,2017,33,0,,,155.71428571428572,87.49612236305921,136.29999999999953,
34,2,,,15,6,2,2,47.07,,3,17,8,2017,33,0,,,164.0,76.93070475001083,135.8666666666662,
34,2,,,15,6,2,2,48.59,,4,18,8,2017,33,0,,,162.57142857142858,78.24716638715458,136.8666666666662,
34,2,,,15,6,2,2,,,5,19,8,2017,33,1,,,156.71428571428572,74.95935406541845,140.39999999999952,
34,2,,,15,6,2,2,,,6,20,8,2017,33,1,,,140.57142857142858,41.76863712905952,142.29999999999953,
34,2,,,15,6,2,2,47.39,,0,21,8,2017,34,0,,,134.0,39.365805804869126,140.43333333333285,
34,2,,,15,6,2,2,47.65,,1,22,8,2017,34,0,,,130.14285714285714,39.65866265785478,135.49999999999952,
34,2,,,15,6,2,2,48.45,,2,23,8,2017,34,0,,,128.0,41.84096875870189,134.13333333333284,
34,2,,,15,6,2,2,47.24,,3,24,8,2017,34,0,,,128.28571428571428,41.61615986494625,134.43333333333285,
34,2,,,15,6,2,2,47.65,,4,25,8,2017,34,0,,,131.42857142857142,39.64365078570651,135.96666666666619,
34,2,,,15,6,2,2,,,5,26,8,2017,34,1,,,130.14285714285714,38.07198695203852,138.8666666666662,
34,2,,,15,6,2,2,,,6,27,8,2017,34,1,,,141.14285714285714,62.93761083122602,144.3666666666662,
34,2,,,15,6,2,2,46.4,,0,28,8,2017,35,0,,,145.42857142857142,62.8353858449657,144.06666666666618,
34,2,,,15,6,2,2,46.46,,1,29,8,2017,35,0,,,143.85714285714286,63.82379016069316,138.93333333333285,
34,2,,,15,6,2,2,45.96,,2,30,8,2017,35,0,,,143.85714285714286,63.82379016069316,136.33333333333286,
34,2,,,15,6,2,2,47.26,,3,31,8,2017,35,0,,,140.57142857142858,66.91501361891103,134.93333333333285,
34,3,,,15,6,2,2,46.8,,2,16,8,2017,33,0,,,144.0,66.23694839991752,137.1999999999995,
34,3,,,15,6,2,2,47.07,,3,17,8,2017,33,0,,,145.14285714285714,66.76682951742973,140.6999999999995,
34,3,,,15,6,2,2,48.59,,4,18,8,2017,33,0,,,137.0,50.11653087222487,143.3666666666662,
34,3,,,15,6,2,2,,,5,19,8,2017,33,1,,,143.71428571428572,56.04080146260786,145.13333333333284,
34,3,,,15,6,2,2,,,6,20,8,2017,33,1,,,147.14285714285714,53.97353849010513,142.49999999999952,
34,3,,,15,6,2,2,47.39,,0,21,8,2017,34,0,,,148.14285714285714,52.70176648345094,140.56666666666618,
34,3,,,15,6,2,2,47.65,,1,22,8,2017,34,0,,,149.42857142857142,50.78010484056773,139.93333333333285,
34,3,,,15,6,2,2,48.45,,2,23,8,2017,34,0,,,147.85714285714286,51.18081857958305,141.63333333333284,
34,3,,,15,6,2,2,47.24,,3,24,8,2017,34,0,,,154.0,57.207225650844755,147.53333333333285,
34,3,,,15,6,2,2,47.65,,4,25,8,2017,34,0,,,160.42857142857142,66.91003199037037,152.63333333333284,
34,3,,,15,6,2,2,,,5,26,8,2017,34,1,,,148.14285714285714,65.455910279181,149.33333333333286,
34,3,,,15,6,2,2,,,6,27,8,2017,34,1,,,141.28571428571428,70.14203277568139,141.76666666666617,
34,3,,,15,6,2,2,46.4,,0,28,8,2017,35,0,,,155.28571428571428,68.66273682698231,142.3666666666662,
34,3,,,15,6,2,2,46.46,,1,29,8,2017,35,0,,,161.85714285714286,63.00642446456971,142.03333333333285,
34,3,,,15,6,2,2,45.96,,2,30,8,2017,35,0,,,167.28571428571428,61.627143061355426,144.33333333333286,
34,3,,,15,6,2,2,47.26,,3,31,8,2017,35,0,,,157.42857142857142,57.54666843196964,145.99999999999952,
34,4,,,15,6,2,2,46.8,,2,16,8,2017,33,0,,,155.0,52.64662065761363,150.8666666666662,
34,4,,,15,6,2,2,47.07,,3,17,8,2017,33,0,,,151.57142857142858,56.12443657581236,148.13333333333284,
34,4,,,15,6,2,2,48.59,,4,18,8,2017,33,0,,,154.42857142857142,52.312704457130216,144.99999999999952,
34,4,,,15,6,2,2,,,5,19,8,2017,33,1,,,143.42857142857142,51.42910052637887,144.56666666666618,
34,4,,,15,6,2,2,,,6,20,8,2017,33,1,,,135.28571428571428,57.50859149064682,143.23333333333284,
34,4,,,15,6,2,2,47.39,,0,21,8,2017,34,0,,,138.71428571428572,60.55772531426603,146.83333333333286,
34,4,,,15,6,2,2,47.65,,1,22,8,2017,34,0,,,136.28571428571428,60.41720032605033,147.8666666666662,
34,4,,,15,6,2,2,48.45,,2,23,8,2017,34,0,,,136.42857142857142,60.71204477657116,152.03333333333285,
34,4,,,15,6,2,2,47.24,,3,24,8,2017,34,0,,,140.71428571428572,58.225751135027,150.5999999999995,
34,4,,,15,6,2,2,47.65,,4,25,8,2017,34,0,,,139.42857142857142,59.33761354278063,144.5999999999995,
34,4,,,15,6,2,2,,,5,26,8,2017,34,1,,,136.85714285714286,60.99024121783357,142.56666666666618,
34,4,,,15,6,2,2,,,6,27,8,2017,34,1,,,140.85714285714286,57.129760403921935,142.53333333333285,
34,4,,,15,6,2,2,46.4,,0,28,8,2017,35,0,,,133.71428571428572,52.29950377621279,144.46666666666619,
34,4,,,15,6,2,2,46.46,,1,29,8,2017,35,0,,,144.14285714285714,58.777627749080914,148.6999999999995,
34,4,,,15,6,2,2,45.96,,2,30,8,2017,35,0,,,150.57142857142858,72.40132858554729,153.56666666666618,
34,4,,,15,6,2,2,47.26,,3,31,8,2017,35,0,,,163.57142857142858,74.95967169720257,154.89999999999952,
34,5,,,15,6,2,2,46.8,,2,16,8,2017,33,0,,,176.42857142857142,68.03640482089273,153.79999999999953,
34,5,,,15,6,2,2,47.07,,3,17,8,2017,33,0,,,184.42857142857142,59.796480227677826,152.06666666666618,
34,5,,,15,6,2,2,48.59,,4,18,8,2017,33,0,,,191.28571428571428,51.165464543037054,152.83333333333286,
34,5,,,15,6,2,2,,,5,19,8,2017,33,1,,,193.0,49.490739874580115,154.93333333333285,
34,5,,,15,6,2,2,,,6,20,8,2017,33,1,,,190.28571428571428,49.24332200313847,158.23333333333284,
34,5,,,15,6,2,2,47.39,,0,21,8,2017,34,0,,,186.42857142857142,40.504555887197014,162.56666666666618,
34,5,,,15,6,2,2,47.65,,1,22,8,2017,34,0,,,180.14285714285714,38.705850425263534,160.99999999999952,
34,5,,,15,6,2,2,48.45,,2,23,8,2017,34,0,,,181.71428571428572,39.015869787025274,158.76666666666617,
34,5,,,15,6,2,2,47.24,,3,24,8,2017,34,0,,,183.28571428571428,37.82289556038043,160.26666666666617,
34,5,,,15,6,2,2,47.65,,4,25,8,2017,34,0,,,180.42857142857142,41.18598929594542,161.96666666666619,
34,5,,,15,6,2,2,,,5,26,8,2017,34,1,,,176.42857142857142,45.12522259541475,159.8666666666662,
34,5,,,15,6,2,2,,,6,27,8,2017,34,1,,,174.28571428571428,44.950766718393616,161.13333333333284,
34,5,,,15,6,2,2,46.4,,0,28,8,2017,35,0,,,172.28571428571428,40.48750542127915,163.73333333333284,
34,5,,,15,6,2,2,46.46,,1,29,8,2017,35,0,,,188.85714285714286,59.260522473308846,168.33333333333286,
34,5,,,15,6,2,2,45.96,,2,30,8,2017,35,0,,,175.28571428571428,68.33670142686708,163.49999999999952,
34,5,,,15,6,2,2,47.26,,3,31,8,2017,35,0,,,165.85714285714286,74.5820098313005,163.5999999999995,
34,6,,,15,6,2,2,46.8,,2,16,8,2017,33,0,,,159.85714285714286,79.29991292855372,163.23333333333284,
34,6,,,15,6,2,2,47.07,,3,17,8,2017,33,0,,,162.14285714285714,78.45471851420328,164.23333333333284,
34,6,,,15,6,2,2,48.59,,4,18,8,2017,33,0,,,160.0,78.37729262994489,166.89999999999952,
34,6,,,15,6,2,2,,,5,19,8,2017,33,1,,,153.71428571428572,71.61637216380605,167.23333333333284,
34,6,,,15,6,2,2,,,6,20,8,2017,33,1,,,126.0,43.43193909248516,165.93333333333285,
34,6,,,15,6,2,2,47.39,,0,21,8,2017,34,0,,,123.14285714285714,46.15347069444359,160.39999999999952,
34,6,,,15,6,2,2,47.65,,1,22,8,2017,34,0,,,121.42857142857143,47.489848539300695,159.0999999999995,
34,6,,,15,6,2,2,48.45,,2,23,8,2017,34,0,,,123.42857142857143,46.22357675060481,159.49999999999952,
34,6,,,15,6,2,2,47.24,,3,24,8,2017,34,0,,,112.28571428571429,49.70819612402734,158.49999999999952,
34,6,,,15,6,2,2,47.65,,4,25,8,2017,34,0,,,107.57142857142857,46.320827363282824,159.13333333333284,
34,6,,,15,6,2,2,,,5,26,8,2017,34,1,,,107.0,44.936992927134504,160.99999999999952,
34,6,,,15,6,2,2,,,6,27,8,2017,34,1,,,110.14285714285714,44.5624227775996,157.99999999999952,
34,6,,,15,6,2,2,46.4,,0,28,8,2017,35,0,,,112.0,43.2512042221563,151.39999999999952,
34,6,,,15,6,2,2,46.46,,1,29,8,2017,35,0,,,108.57142857142857,46.57201285055634,146.26666666666617,
34,6,,,15,6,2,2,45.96,,2,30,8,2017,35,0,,,105.57142857142857,47.58100861638374,142.96666666666619,
34,6,,,15,6,2,2,47.26,,3,31,8,2017,35,0,,,109.14285714285714,44.98306559669088,140.93333333333285,
34,7,,,15,6,2,2,46.8,,2,16,8,2017,33,0,,,117.71428571428571,53.05567605737172,141.96666666666619,
34,7,,,15,6,2,2,47.07,,3,17,8,2017,33,0,,,124.14285714285714,65.86711008140706,144.93333333333285,
34,7,,,15,6,2,2,48.59,,4,18,8,2017,33,0,,,130.0,66.73579749030256,143.93333333333285,
34,7,,,15,6,2,2,,,5,19,8,2017,33,1,,,133.71428571428572,64.90175725847568,139.0999999999995,
34,7,,,15,6,2,2,,,6,20,8,2017,33,1,,,144.14285714285714,56.60514868051197,137.8666666666662,
34,7,,,15,6,2,2,47.39,,0,21,8,2017,34,0,,,152.14285714285714,50.10797864421926,136.06666666666618,
34,7,,,15,6,2,2,47.65,,1,22,8,2017,34,0,,,163.0,42.27292277569662,136.1999999999995,
34,7,,,15,6,2,2,48.45,,2,23,8,2017,34,0,,,168.71428571428572,47.772775670229855,139.23333333333284,
34,7,,,15,6,2,2,47.24,,3,24,8,2017,34,0,,,180.14285714285714,72.32433562646487,145.79999999999953,
34,7,,,15,6,2,2,47.65,,4,25,8,2017,34,0,,,186.85714285714286,71.88979661358675,146.8666666666662,
34,7,,,15,6,2,2,,,5,26,8,2017,34,1,,,185.85714285714286,73.06259547225837,142.26666666666617,
34,7,,,15,6,2,2,,,6,27,8,2017,34,1,,,184.28571428571428,74.46859357186383,136.79999999999953,
34,7,,,15,6,2,2,46.4,,0,28,8,2017,35,0,,,180.57142857142858,77.68281050283298,137.29999999999953,
34,7,,,15,6,2,2,46.46,,1,29,8,2017,35,0,,,171.28571428571428,83.26006302686844,137.46666666666619,
34,7,,,15,6,2,2,45.96,,2,30,8,2017,35,0,,,164.0,80.1540184062326,140.1999999999995,
34,7,,,15,6,2,2,47.26,,3,31,8,2017,35,0,,,152.57142857142858,55.187127553615746,143.56666666666618,
34,8,,,15,6,2,2,46.8,,2,16,8,2017,33,0,,,147.14285714285714,51.118908997971225,143.8666666666662,
34,8,,,15,6,2,2,47.07,,3,17,8,2017,33,0,,,151.57142857142858,48.64790897478589,141.76666666666617,
34,8,,,15,6,2,2,48.59,,4,18,8,2017,33,0,,,149.85714285714286,50.014759726266774,142.3666666666662,
34,8,,,15,6,2,2,,,5,19,8,2017,33,1,,,149.28571428571428,50.526277934405265,143.39999999999952,
34,8,,,15,6,2,2,,,6,20,8,2017,33,1,,,160.14285714285714,46.69199992657055,146.49999999999952,
34,8,,,15,6,2,2,47.39,,0,21,8,2017,34,0,,,170.28571428571428,56.39951029844825,151.13333333333284,
34,8,,,15,6,2,2,47.65,,1,22,8,2017,34,0,,,178.0,70.30173065674374,158.89999999999952,
34,8,,,15,6,2,2,48.45,,2,23,8,2017,34,0,,,196.42857142857142,82.22298369445771,164.5999999999995,
34,8,,,15,6,2,2,47.24,,3,24,8,2017,34,0,,,193.0,85.36002186816346,161.83333333333286,
34,8,,,15,6,2,2,47.65,,4,25,8,2017,34,0,,,204.42857142857142,77.54967685911008,164.3666666666662,
34,8,,,15,6,2,2,,,5,26,8,2017,34,1,,,197.28571428571428,89.2276382550353,163.29999999999953,
34,8,,,15,6,2,2,,,6,27,8,2017,34,1,,,187.71428571428572,95.04510207565374,164.96666666666619,
34,8,,,15,6,2,2,46.4,,0,28,8,2017,35,0,,,177.57142857142858,91.89823564294215,167.93333333333285,
34,8,,,15,6,2,2,46.46,,1,29,8,2017,35,0,,,178.85714285714286,93.92093939661626,175.16666666666617,
34,8,,,15,6,2,2,45.96,,2,30,8,2017,35,0,,,165.42857142857142,80.47123117996303,175.73333333333284,
34,8,,,15,6,2,2,47.26,,3,31,8,2017,35,0,,,164.42857142857142,81.2134166724874,171.23333333333284,
34,9,,,15,6,2,2,46.8,,2,16,8,2017,33,0,,,152.85714285714286,82.55589736945626,169.6999999999995,
34,9,,,15,6,2,2,47.07,,3,17,8,2017,33,0,,,155.42857142857142,79.36383967285765,168.3666666666662,
34,9,,,15,6,2,2,48.59,,4,18,8,2017,33,0,,,153.71428571428572,80.60337934543915,167.1999999999995,
34,9,,,15,6,2,2,,,5,19,8,2017,33,1,,,164.71428571428572,88.39252284689074,170.8666666666662,
34,9,,,15,6,2,2,,,6,20,8,2017,33,1,,,169.0,96.82286231395287,176.56666666666618,
34,9,,,15,6,2,2,47.39,,0,21,8,2017,34,0,,,172.0,98.25816335891219,176.49999999999952,
34,9,,,15,6,2,2,47.65,,1,22,8,2017,34,0,,,183.14285714285714,94.40238092235562,171.93333333333285,
34,9,,,15,6,2,2,48.45,,2,23,8,2017,34,0,,,180.42857142857142,97.09077735613747,168.1999999999995,
34,9,,,15,6,2,2,47.24,,3,24,8,2017,34,0,,,182.42857142857142,94.72039052364802,167.56666666666618,
34,9,,,15,6,2,2,47.65,,4,25,8,2017,34,0,,,188.0,90.02592219281442,168.06666666666618,
34,9,,,15,6,2,2,,,5,26,8,2017,34,1,,,174.28571428571428,86.42475394953752,169.39999999999952,
34,9,,,15,6,2,2,,,6,27,8,2017,34,1,,,169.14285714285714,75.43082608462889,176.06666666666618,
34,9,,,15,6,2,2,46.4,,0,28,8,2017,35,0,,,160.0,71.8934396636207,175.56666666666618,
34,9,,,15,6,2,2,46.46,,1,29,8,2017,35,0,,,148.14285714285714,73.33582246857847,170.89999999999952,
34,9,,,15,6,2,2,45.96,,2,30,8,2017,35,0,,,154.0,69.55094056397323,169.79999999999953,
34,9,,,15,6,2,2,47.26,,3,31,8,2017,35,0,,,150.14285714285714,74.21910933496974,167.23333333333284,
34,10,,,15,6,2,2,46.8,,2,16,8,2017,33,0,,,147.85714285714286,74.89866169571741,167.5999999999995,
34,10,,,15,6,2,2,47.07,,3,17,8,2017,33,0,,,146.85714285714286,74.86527582136813,168.83333333333286,
34,10,,,15,6,2,2,48.59,,4,18,8,2017,33,0,,,140.42857142857142,59.72396822844563,171.46666666666619,
34,10,,,15,6,2,2,,,5,19,8,2017,33,1,,,142.42857142857142,60.5993870784657,169.06666666666618,
34,10,,,15,6,2,2,,,6,20,8,2017,33,1,,,144.0,59.60145412096365,162.96666666666619,
34,10,,,15,6,2,2,47.39,,0,21,8,2017,34,0,,,136.71428571428572,64.24877245445833,155.8666666666662,
34,10,,,15,6,2,2,47.65,,1,22,8,2017,34,0,,,141.42857142857142,59.02219114552635,155.1999999999995,
34,10,,,15,6,2,2,48.45,,2,23,8,2017,34,0,,,135.28571428571428,63.452644509414235,151.46666666666619,
34,10,,,15,6,2,2,47.24,,3,24,8,2017,34,0,,,138.85714285714286,64.84450264910299,155.1999999999995,
34,10,,,15,6,2,2,47.65,,4,25,8,2017,34,0,,,144.57142857142858,77.51528267134842,161.39999999999952,
34,10,,,15,6,2,2,,,5,26,8,2017,34,1,,,137.85714285714286,76.87745350324019,159.79999999999953,
34,10,,,15,6,2,2,,,6,27,8,2017,34,1,,,136.71428571428572,77.31475556820592,153.13333333333284,
34,10,,,15,6,2,2,46.4,,0,28,8,2017,35,0,,,142.0,74.06753674856482,150.39999999999952,
34,10,,,15,6,2,2,46.46,,1,29,8,2017,35,0,,,145.57142857142858,72.11300655419738,150.79999999999953,
34,10,,,15,6,2,2,45.96,,2,30,8,2017,35,0,,,153.42857142857142,66.42252916708593,151.5999999999995,
34,10,,,15,6,2,2,47.26,,3,31,8,2017,35,0,,,154.14285714285714,66.66940470567833,154.89999999999952,
34,11,,,15,6,2,2,46.8,,2,16,8,2017,33,0,,,149.0,53.99691349203829,160.29999999999953,
34,11,,,15,6,2,2,47.07,,3,17,8,2017,33,0,,,150.57142857142858,53.303712012257776,156.49999999999952,
34,11,,,15,6,2,2,48.59,,4,18,8,2017,33,0,,,166.71428571428572,55.33448076836686,152.5999999999995,
34,11,,,15,6,2,2,,,5,19,8,2017,33,1,,,172.0,51.54286242213044,150.39999999999952,
34,11,,,15,6,2,2,,,6,20,8,2017,33,1,,,170.57142857142858,53.26930680625615,147.8666666666662,
34,11,,,15,6,2,2,47.39,,0,21,8,2017,34,0,,,172.28571428571428,52.075951857885045,149.6999999999995,
34,11,,,15,6,2,2,47.65,,1,22,8,2017,34,0,,,185.57142857142858,63.73867779942604,155.63333333333284,
34,11,,,15,6,2,2,48.45,,2,23,8,2017,34,0,,,200.57142857142858,90.9814214420672,163.23333333333284,
34,11,,,15,6,2,2,47.24,,3,24,8,2017,34,0,,,209.28571428571428,86.46331454382697,164.66666666666617,
34,11,,,15,6,2,2,47.65,,4,25,8,2017,34,0,,,197.85714285714286,89.87663502718335,159.29999999999953,
34,11,,,15,6,2,2,,,5,26,8,2017,34,1,,,191.85714285714286,94.49766940940671,157.83333333333286,
34,11,,,15,6,2,2,,,6,27,8,2017,34,1,,,188.71428571428572,97.90082445297091,157.33333333333286,
34,11,,,15,6,2,2,46.4,,0,28,8,2017,35,0,,,183.0,101.89537117389908,156.46666666666619,
34,11,,,15,6,2,2,46.46,,1,29,8,2017,35,0,,,169.42857142857142,94.5971408004441,160.13333333333284,
34,11,,,15,6,2,2,45.96,,2,30,8,2017,35,0,,,148.14285714285714,48.55041562276117,163.29999999999953,
34,11,,,15,6,2,2,47.26,,3,31,8,2017,35,0,,,143.71428571428572,44.72029474304431,163.93333333333285,
34,12,,,15,6,2,2,46.8,,2,16,8,2017,33,0,,,140.57142857142858,45.705058592593176,159.33333333333286,
34,12,,,15,6,2,2,47.07,,3,17,8,2017,33,0,,,135.71428571428572,50.66134057218998,156.26666666666617,
34,12,,,15,6,2,2,48.59,,4,18,8,2017,33,0,,,142.85714285714286,46.49526345564156,157.06666666666618,
34,12,,,15,6,2,2,,,5,19,8,2017,33,1,,,148.0,43.64248694410828,159.0999999999995,
34,12,,,15,6,2,2,,,6,20,8,2017,33,1,,,147.0,43.023249528597844,161.43333333333285,
34,12,,,15,6,2,2,47.39,,0,21,8,2017,34,0,,,151.57142857142858,52.38274888694155,167.0999999999995,
34,12,,,15,6,2,2,47.65,,1,22,8,2017,34,0,,,147.42857142857142,52.29039791668934,165.93333333333285,
34,12,,,15,6,2,2,48.45,,2,23,8,2017,34,0,,,152.57142857142858,50.77682260919551,161.1999999999995,
34,12,,,15,6,2,2,47.24,,3,24,8,2017,34,0,,,159.85714285714286,41.22066056169954,161.39999999999952,
34,12,,,15,6,2,2,47.65,,4,25,8,2017,34,0,,,151.85714285714286,50.17777918371356,160.5999999999995,
34,12,,,15,6,2,2,,,5,26,8,2017,34,1,,,148.28571428571428,51.85786435284516,160.56666666666618,
34,12,,,15,6,2,2,,,6,27,8,2017,34,1,,,148.71428571428572,52.050341931999725,162.16666666666617,
34,12,,,15,6,2,2,46.4,,0,28,8,2017,35,0,,,152.0,59.61263848100217,166.76666666666617,
34,12,,,15,6,2,2,46.46,,1,29,8,2017,35,0,,,152.57142857142858,59.45266224164433,165.56666666666618,
34,12,,,15,6,2,2,45.96,,2,30,8,2017,35,0,,,148.0,60.456596000767306,160.96666666666619,
34,12,,,15,6,2,2,47.26,,3,31,8,2017,35,0,,,150.85714285714286,59.934488044387685,161.46666666666619,
34,13,,,15,6,2,2,46.8,,2,16,8,2017,33,0,,,166.57142857142858,53.56571398091981,160.56666666666618,
34,13,,,15,6,2,2,47.07,,3,17,8,2017,33,0,,,170.57142857142858,50.185845092207444,160.23333333333284,
34,13,,,15,6,2,2,48.59,,4,18,8,2017,33,0,,,180.85714285714286,56.96908100431483,164.56666666666618,
34,13,,,15,6,2,2,,,5,19,8,2017,33,1,,,192.71428571428572,82.16591808796449,171.53333333333285,
34,13,,,15,6,2,2,,,6,20,8,2017,33,1,,,201.42857142857142,78.80959574158705,169.26666666666617,
34,13,,,15,6,2,2,47.39,,0,21,8,2017,34,0,,,199.0,81.83316361150081,160.5999999999995,
34,13,,,15,6,2,2,47.65,,1,22,8,2017,34,0,,,197.0,83.38664961091389,158.5999999999995,
34,13,,,15,6,2,2,48.45,,2,23,8,2017,34,0,,,185.0,89.69578213792066,157.56666666666618,
34,13,,,15,6,2,2,47.24,,3,24,8,2017,34,0,,,179.42857142857142,93.71562861987877,157.33333333333286,
34,13,,,15,6,2,2,47.65,,4,25,8,2017,34,0,,,173.0,90.18499505645785,160.89999999999952,
34,13,,,15,6,2,2,,,5,26,8,2017,34,1,,,162.57142857142858,66.82778150554134,166.76666666666617,
34,13,,,15,6,2,2,,,6,27,8,2017,34,1,,,151.42857142857142,65.84794895023211,165.06666666666618,
34,13,,,15,6,2,2,46.4,,0,28,8,2017,35,0,,,151.0,66.2017119617511,161.26666666666617,
34,13,,,15,6,2,2,46.46,,1,29,8,2017,35,0,,,143.0,71.48892688148744,158.43333333333285,
34,13,,,15,6,2,2,45.96,,2,30,8,2017,35,0,,,139.28571428571428,74.11638209760436,157.26666666666617,
34,13,,,15,6,2,2,47.26,,3,31,8,2017,35,0,,,139.0,74.26977851050852,158.0999999999995,
34,14,,,15,6,2,2,46.8,,2,16,8,2017,33,0,,,134.57142857142858,71.09115543407894,158.96666666666619,
34,14,,,15,6,2,2,47.07,,3,17,8,2017,33,0,,,128.42857142857142,56.61229884885768,162.1999999999995,
34,14,,,15,6,2,2,48.59,,4,18,8,2017,33,0,,,128.85714285714286,56.575697289644744,160.83333333333286,
34,14,,,15,6,2,2,,,5,19,8,2017,33,1,,,128.14285714285714,56.98663168214263,155.79999999999953,
34,14,,,15,6,2,2,,,6,20,8,2017,33,1,,,130.0,55.34437640808677,154.3666666666662,
34,14,,,15,6,2,2,47.39,,0,21,8,2017,34,0,,,147.28571428571428,57.43899455281306,156.03333333333285,
34,14,,,15,6,2,2,47.65,,1,22,8,2017,34,0,,,151.0,54.96059194246965,156.03333333333285,
34,14,,,15,6,2,2,48.45,,2,23,8,2017,34,0,,,149.28571428571428,54.60071515317439,158.3666666666662,
34,14,,,15,6,2,2,47.24,,3,24,8,2017,34,0,,,149.42857142857142,54.87518304557814,162.46666666666619,
34,14,,,15,6,2,2,47.65,,4,25,8,2017,34,0,,,153.14285714285714,53.89628487947491,161.8666666666662,
34,14,,,15,6,2,2,,,5,26,8,2017,34,1,,,153.71428571428572,53.231301210579296,156.1999999999995,
34,14,,,15,6,2,2,,,6,27,8,2017,34,1,,,152.57142857142858,54.814405475377,154.3666666666662,
34,14,,,15,6,2,2,46.4,,0,28,8,2017,35,0,,,133.57142857142858,56.63290310663673,152.66666666666617,
34,14,,,15,6,2,2,46.46,,1,29,8,2017,35,0,,,135.28571428571428,56.688371193494525,152.39999999999952,
34,14,,,15,6,2,2,45.96,,2,30,8,2017,35,0,,,142.0,61.82502190321751,152.63333333333284,
34,14,,,15,6,2,2,47.26,,3,31,8,2017,35,0,,,151.28571428571428,80.92736308096346,157.96666666666619,
34,15,,,15,6,2,2,46.8,,2,16,8,2017,33,0,,,158.71428571428572,83.35409265239923,156.6999999999995,
34,15,,,15,6,2,2,47.07,,3,17,8,2017,33,0,,,167.57142857142858,79.52956922398344,150.33333333333286,
34,15,,,15,6,2,2,48.59,,4,18,8,2017,33,0,,,175.71428571428572,72.25121518173997,148.3666666666662,
34,15,,,15,6,2,2,,,5,19,8,2017,33,1,,,185.42857142857142,59.41340236808845,149.49999999999952,
34,15,,,15,6,2,2,,,6,20,8,2017,33,1,,,192.71428571428572,56.24267148027459,151.39999999999952,
34,15,,,15,6,2,2,47.39,,0,21,8,2017,34,0,,,182.71428571428572,60.57973887286705,152.0999999999995,
34,15,,,15,6,2,2,47.65,,1,22,8,2017,34,0,,,170.42857142857142,34.942129027184045,155.8666666666662,
34,15,,,15,6,2,2,48.45,,2,23,8,2017,34,0,,,159.57142857142858,34.57772473166856,153.56666666666618,
34,15,,,15,6,2,2,47.24,,3,24,8,2017,34,0,,,149.42857142857142,42.55528616931599,147.26666666666617,
